name,chr,strand,start,end,symbol
8106931,chr5,+,93980146,94057329,ANKRD32
8106950,chr5,+,94752803,94811900,FAM81B
8106960,chr5,+,94882828,94882935,---
8106962,chr5,+,94916580,94966562,ARSK
8106976,chr5,+,94981735,94983040,GPR150
8106978,chr5,+,95008238,95019542,RFESD
8106986,chr5,+,95092798,95156560,RHOBTB3
8106999,chr5,+,95213694,95221590,C5orf27
8107005,chr5,+,96104999,96136141,CAST
8107044,chr5,+,96237399,96281162,ERAP2
8107066,chr5,+,96297101,96390871,LNPEP
8107090,chr5,+,97038864,97038931,---
8107092,chr5,+,97040145,97040213,---
8107098,chr5,+,97773776,97773842,---
8107100,chr5,+,98132898,98160096,RGMB
8107109,chr5,+,98253334,98253437,---
8107111,chr5,+,99385406,99385509,---
8107113,chr5,+,99409981,99410050,---
8107115,chr5,+,99417211,99417283,---
8107117,chr5,+,99517274,99517382,---
8107119,chr5,+,99899022,99950339,FAM174A
8107125,chr5,+,100096660,100096989,---
8107127,chr5,+,100945432,100945731,---
8107133,chr5,+,102229425,102393316,PAM
8107162,chr5,+,102395978,102396634,LOC134505
8107164,chr5,+,102483866,102566806,HISPPD1
8107194,chr5,+,102622340,102642260,C5orf30
8107198,chr5,+,103462473,103462638,---
8107200,chr5,+,104463073,104463697,RAB9P1
8107202,chr5,+,105910265,105910391,---
8107204,chr5,+,105917049,105917118,---
8107206,chr5,+,107174225,107174480,---
8107208,chr5,+,108111421,108551272,FER
8107232,chr5,+,108255036,108255146,---
8107234,chr5,+,109053507,109230757,MAN2A1
8107259,chr5,+,110102619,110126686,SLC25A46
8107270,chr5,+,110435288,110441621,TSLP
8107282,chr5,+,110455768,110494099,WDR36
8107307,chr5,+,110587980,110848647,CAMK4
8107321,chr5,+,111524121,111525902,C5orf26
8107326,chr5,+,111525080,111525213,SNORA13
8107328,chr5,+,111783178,111784213,FLJ11235
8107330,chr5,+,112118466,112209533,APC
8107348,chr5,+,112141958,112142065,---
8107350,chr5,+,112224891,112231503,SRP19
8107353,chr5,+,112255207,112256730,ZRSR1
8107356,chr5,+,112340331,112384566,DCP2
8107373,chr5,+,112857429,112857558,---
8107375,chr5,+,112877308,112958880,YTHDC2
8107406,chr5,+,113617108,113617337,---
8107408,chr5,+,113725914,113860096,KCNN2
8107421,chr5,+,115205517,115277677,AP3S1
8107429,chr5,+,115326049,115391198,LVRN
8107458,chr5,+,115448625,115656877,COMMD10
8107468,chr5,+,116079833,116080285,---
8107474,chr5,+,118434982,118612721,DMXL1
8107518,chr5,+,118502452,118502559,---
8107520,chr5,+,118719494,118758193,TNFAIP8
8107530,chr5,+,118809309,118809427,---
8107532,chr5,+,118816046,118905926,HSD17B4
8107554,chr5,+,118993152,118999415,FAM170A
8107563,chr5,+,119827871,120050903,PRR16
8107574,chr5,+,120394779,120394850,---
8107576,chr5,+,121215548,121216422,FTMT
8107578,chr5,+,121325554,121392194,SRFBP1
8107591,chr5,+,121493113,121517165,ZNF474
8107594,chr5,+,121675718,121827693,SNCAIP
8107613,chr5,+,122138648,122193701,SNX2
8107632,chr5,+,122209058,122372800,SNX24
8107646,chr5,+,122452714,122551644,PRDM6
8107655,chr5,+,122876039,122979047,CSNK1G3
8107671,chr5,+,123018500,123018910,---
8107673,chr5,+,125786767,125857750,GRAMD3
8107691,chr5,+,125964531,125988979,RNUXA
8107702,chr5,+,125995304,125999873,C5orf48
8107706,chr5,+,126140731,126200608,LMNB1
8107720,chr5,+,126215024,126217657,LOC100131792
8107722,chr5,+,126654513,126824807,MEGF10
8107750,chr5,+,126881207,126918677,PRRC1
8107764,chr5,+,127012611,127022221,CTXN3
8107769,chr5,+,127447356,127550514,SLC12A2
8107798,chr5,+,128328719,128396889,SLC27A6
8107814,chr5,+,128458340,128477618,ISOC1
8107823,chr5,+,128824001,129102275,ADAMTS19
8107847,chr5,+,129124053,129128655,KIAA1024L
8107850,chr5,+,129268421,129550226,CHSY3
8107857,chr5,+,129478003,129478093,---
8107859,chr5,+,130534539,130569018,LYRM7
8107868,chr5,+,130627600,130758281,CDC42SE2
8107878,chr5,+,131424245,131426795,IL3
8107887,chr5,+,131437383,131439758,CSF2
8107897,chr5,+,131621249,131637044,PDLIM4
8107909,chr5,+,131658043,131707798,SLC22A4
8107920,chr5,+,131733342,131759204,SLC22A5
8107934,chr5,+,131783454,131824521,LOC441108
8107940,chr5,+,131831737,131831848,---
8107942,chr5,+,131920528,132007494,RAD50
8107970,chr5,+,132021763,132024700,IL13
8107977,chr5,+,132037579,132046266,IL4
8107985,chr5,+,132111035,132117755,CCNI2
8107992,chr5,+,132176931,132180388,ANKRD43
8107998,chr5,+,132230217,132232435,UQCRQ
8108006,chr5,+,132237256,132238481,LEAP2
8108013,chr5,+,132308932,132309045,---
8108015,chr5,+,132415560,132468608,HSPA4
8108050,chr5,+,133478300,133511818,TCF7
8108066,chr5,+,133734768,133755698,UBE2B
8108078,chr5,+,133881399,133881627,---
8108080,chr5,+,133889696,133946817,PHF15
8108099,chr5,+,134012377,134091500,SEC24A
8108127,chr5,+,134102104,134115742,CAMLG
8108134,chr5,+,134122359,134194710,DDX46
8108161,chr5,+,134158838,134159051,---
8108163,chr5,+,134209268,134222684,C5orf24
8108166,chr5,+,134237985,134265096,TXNDC15
8108174,chr5,+,134268708,134326235,PCBD2
8108180,chr5,+,134287642,134287711,---
8108182,chr5,+,134331512,134375285,CATSPER3
8108192,chr5,+,134396868,134708269,---
8108199,chr5,+,135198314,135252223,LOC153328
8108205,chr5,+,135300161,135305266,FBXL21
8108217,chr5,+,135392482,135427406,TGFBI
8108238,chr5,+,135496434,135546321,SMAD5
8108251,chr5,+,137171360,137173313,NPY6R
8108256,chr5,+,137231443,137251438,MYOT
8108267,chr5,+,137253023,137304055,PKD2L2
8108287,chr5,+,137447577,137455953,WNT8A
8108299,chr5,+,137480160,137480269,---
8108301,chr5,+,137542756,137551306,KIF20A
8108321,chr5,+,137701182,137710559,FAM53C
8108330,chr5,+,137716183,137800615,JMJD1B
8108359,chr5,+,137802674,137810557,REEP2
8108370,chr5,+,137829079,137832903,EGR1
8108376,chr5,+,137987066,137987169,---
8108378,chr5,+,138117005,138298622,CTNNA1
8108399,chr5,+,138375916,138376029,---
8108401,chr5,+,138585346,138585425,---
8108403,chr5,+,138670825,138694023,MATR3
8108420,chr5,+,138642367,138642567,SNORA74A
8108422,chr5,+,138663439,138663556,---
8108424,chr5,+,138706032,138733308,PAIP2
8108435,chr5,+,138920934,138988202,UBE2D2
8108447,chr5,+,139008129,139043649,CXXC5
8108453,chr5,+,139155589,139204232,PSD2
8108470,chr5,+,139379260,139379361,---
8108472,chr5,+,139473891,139476505,PURA
8108475,chr5,+,139485704,139488575,LOC492311
8108478,chr5,+,139534919,139603555,C5orf32
8108483,chr5,+,139719970,139734906,SLC4A9
8108510,chr5,+,139761612,139909347,ANKHD1-EIF4EBP3
8108558,chr5,+,139924603,139928867,SLC35A4
8108566,chr5,+,139939435,139939561,---
8108568,chr5,+,139992869,140022247,IK
8108579,chr5,+,140001074,140005176,TMCO6
8108593,chr5,+,140024567,140030737,WDR55
8108603,chr5,+,140051268,140059073,HARS2
8108620,chr5,+,140060215,140066423,ZMAT2
8108629,chr5,+,140078694,140078776,---
8108631,chr5,+,140085927,140086009,---
8108633,chr5,+,140166855,140372113,PCDHAC1
8108679,chr5,+,140411162,140413696,PCDHB1
8108683,chr5,+,140454420,140457148,PCDHB2
8108688,chr5,+,140460417,140463590,PCDHB3
8108693,chr5,+,140481764,140485385,PCDHB4
8108697,chr5,+,140494983,140497888,PCDHB5
8108703,chr5,+,140510022,140513052,PCDHB6
8108706,chr5,+,140515763,140518174,PCDHB17
8108708,chr5,+,140532518,140535569,PCDHB7
8108713,chr5,+,140537613,140540205,PCDHB8
8108716,chr5,+,140541163,140545980,PCDHB16
8108720,chr5,+,140547076,140551295,PCDHB9
8108724,chr5,+,140552135,140555397,PCDHB10
8108729,chr5,+,140559531,140562802,PCDHB11
8108733,chr5,+,140568474,140571882,PCDHB12
8108737,chr5,+,140573692,140577177,PCDHB13
8108744,chr5,+,140583129,140586053,PCDHB14
8108749,chr5,+,140594469,140597070,PCDHB18
8108753,chr5,+,140605330,140607985,PCDHB15
8108757,chr5,+,140780720,140872730,PCDHGC5
8108820,chr5,+,140839066,140839376,---
8108822,chr5,+,140996700,141000815,RELL2
8108832,chr5,+,141283592,141299900,KIAA0141
8108847,chr5,+,141328805,141348938,RNF14
8108861,chr5,+,141468507,141514192,NDFIP1
8108873,chr5,+,142130475,142588764,ARHGAP26
8108900,chr5,+,143171918,143180477,HMHB1
8108903,chr5,+,143500636,143500874,---
8108905,chr5,+,143566470,143833870,KCTD16
8108912,chr5,+,145296318,145423070,SH3RF2
8108927,chr5,+,145563355,145648977,RBM27
8108949,chr5,+,145698779,145700276,POU4F3
8108954,chr5,+,145807065,145871262,TCERG1
8108977,chr5,+,145915736,145915860,---
8108981,chr5,+,146594771,146743961,STK32A
8108995,chr5,+,147238466,147241946,SCGB3A2
8109001,chr5,+,147423727,147497118,SPINK5
8109039,chr5,+,147529488,147535154,SPINK5L2
8109044,chr5,+,147562596,147574893,SPINK6
8109049,chr5,+,147672182,147675674,SPINK7
8109057,chr5,+,147695314,147699605,SPINK9
8109062,chr5,+,147743738,147802592,FBXO38
8109086,chr5,+,148186348,148188381,ADRB2
8109093,chr5,+,148501369,148620192,ABLIM3
8109120,chr5,+,148631593,148701558,AFAP1L1
8109141,chr5,+,148705169,148714339,GRPEL2
8109149,chr5,+,148717762,148729414,PCYOX1L
8109157,chr5,+,148788673,148788779,---
8109159,chr5,+,148790401,148790489,LOC728264
8109161,chr5,+,148941327,148994720,FLJ41603
8109177,chr5,+,149081825,149082128,---
8109179,chr5,+,149090056,149207462,PPARGC1B
8109194,chr5,+,149320492,149347156,SLC26A2
8109201,chr5,+,149360490,149412883,KIAA0194
8109226,chr5,+,149526536,149544314,CDX1
8109236,chr5,+,149550007,149569415,SLC6A7
8109254,chr5,+,149717394,149760063,TCOF1
8109283,chr5,+,149867866,149917965,NDST1
8109303,chr5,+,149957689,149957848,---
8109305,chr5,+,150000412,150018985,SYNPO
8109315,chr5,+,150020596,150039118,MYOZ3
8109326,chr5,+,150138513,150156489,MST150
8109333,chr5,+,150380191,150388747,GPX3
8109344,chr5,+,150612805,150630146,GM2A
8109350,chr5,+,150807355,150852133,SLC36A1
8109368,chr5,+,151131668,151165108,G3BP1
8109383,chr5,+,152850276,153173622,GRIA1
8109401,chr5,+,153115134,153115433,---
8109403,chr5,+,153398711,153417207,MFAP3
8109407,chr5,+,153550487,153780003,GALNT10
8109426,chr5,+,153750587,153752810,GALNT10
8109428,chr5,+,153805709,153820805,SAP30L
8109436,chr5,+,154065051,154065118,---
8109438,chr5,+,154072654,154177356,LARP1
8109462,chr5,+,154218298,154236546,CNOT8
8109475,chr5,+,154300825,154329164,MRPL22
8109484,chrX,+,69426619,69557461,KIF4B
8109486,chr5,+,154768315,154768553,---
8109490,chr5,+,155686344,156127376,SGCD
8109503,chr5,+,156173718,156173823,---
8109505,chr5,+,156210126,156212117,PPP1R2P3
8109507,chr5,+,156540484,156614687,ITK
8109526,chr5,+,156559470,156559638,---
8109528,chr5,+,156628939,156755184,CYFIP2
8109563,chr5,+,156819604,156834308,ICHTHYIN
8109570,chr5,+,156939084,156939184,---
8109572,chr5,+,157030856,157039752,---
8109576,chr5,+,157090900,157099350,THG1L
8109585,chr5,+,157103332,157116324,LSM11
8109591,chr5,+,157168683,157168790,---
8109593,chr5,+,158229131,158231456,---
8109597,chr5,+,158622666,158645626,UBLCP1
8109610,chr5,+,158677626,158677754,---
8109612,chr5,+,159276317,159332595,ADRA1B
8109618,chr5,+,159368029,159368131,---
8109620,chr5,+,159368757,159425128,TTC1
8109629,chr5,+,159589014,159598307,FABP6
8109637,chr5,+,159651418,159651647,---
8109639,chr5,+,159781442,159788324,PTTG1
8109649,chr5,+,159844936,159845035,---
8109651,chr5,+,161045505,161061516,GABRA6
8109663,chr5,+,161208119,161259543,GABRA1
8109677,chr5,+,161427225,161515123,GABRG2
8109693,chr5,+,162143027,162143260,---
8109695,chr5,+,162143578,162143665,---
8109697,chr5,+,162797154,162804600,CCNG1
8109712,chr5,+,162820240,162851523,HMMR
8109732,chr5,+,162865162,162878906,MAT2B
8109746,chr5,+,164969023,164969261,---
8109748,chr5,+,164969558,164969671,---
8109752,chr5,+,167606984,167622542,ODZ2
8109773,chr5,+,167651642,167831884,WWC1
8109802,chr5,+,167846040,167878887,RARS
8109819,chr5,+,167889087,167890086,LOC345630
8109824,chr5,+,168151080,168151193,---
8109826,chr5,+,168619626,168619717,---
8109828,chr5,+,168912030,168912137,---
8109830,chr5,+,168943215,168964359,CCDC99
8109843,chr5,+,168996828,169442962,DOCK2
8109901,chr5,+,169465494,169469307,FOXI1
8109908,chr5,+,169692967,169693437,LOC257358
8109912,chr5,+,169863625,170096214,KCNIP1
8109926,chr5,+,170143375,170173117,GABRP
8109938,chr5,+,170221599,170659624,RANBP17
8109967,chr5,+,170226416,170226726,---
8109969,chr5,+,170668892,170671743,TLX3
8109973,chr5,+,170725726,170725861,LOC644937
8109975,chr5,+,170747402,170766338,NPM1
8109981,chr5,+,170779271,170816769,FGF18
8109990,chr5,+,171145480,171150598,C5orf50
8109995,chr5,+,171645281,171657985,FLJ40453
8109999,chr5,+,172193946,172312287,ERGIC1
8110018,chr5,+,172319044,172329380,RPL26L1
8110022,chr5,+,172343368,172394506,ATP6V0E1
8110032,chr5,+,172415975,172496569,C5orf41
8110043,chr5,+,172504050,172523996,BNIP1
8110055,chr5,+,173248794,173319916,CPEB4
8110068,chr5,+,173348778,173365748,C5orf47
8110074,chr5,+,173405329,173468788,HMP19
8110084,chr5,+,174084180,174090508,MSX2
8110090,chr5,+,174838119,174888227,SFXN1
8110104,chr5,+,174987797,174988036,---
8110106,chr5,+,175042317,175045851,HRH2
8110112,chr5,+,175063506,175063613,---
8110114,chr5,+,175156215,175243629,CPLX2
8110147,chr5,+,175597975,175705594,C5orf25
8110158,chr5,+,175725076,175729565,ARL10
8110166,chr5,+,175748389,175749357,HIGD2A
8110169,chr5,+,175807961,175869681,FAF2
8110183,chr5,+,175908970,175955375,PCDH24
8110216,chr5,+,175916310,175916412,---
8110218,chr5,+,175990288,176006248,EIF4E1B
8110224,chr5,+,176006993,176018665,TSPAN17
8110237,chr5,+,176170165,176240505,UNC5A
8110253,chr5,+,176382302,176426351,ZNF346
8110265,chr5,+,176449675,176457283,FGFR4
8110289,chr5,+,176493438,176659820,NSD1
8110327,chr5,+,176717449,176732205,RGS14
8110347,chr5,+,176744040,176758455,SLC34A1
8110362,chr5,+,176786292,176802456,GRK6
8110382,chr5,+,176806401,176815889,PRR7
8110392,chr5,+,176951818,176955705,TMED9
8110399,chr5,+,176959777,176969937,B4GALT7
8110430,chr5,+,177473161,177485713,N4BP3
8110437,chr5,+,177490633,177508085,RMND5B
8110450,chr5,+,177564113,177570790,HNRNPAB
8110461,chr5,+,177737530,177737827,---
8110463,chr5,+,178219559,178244029,ZNF354B
8110472,chr5,+,178255521,178292816,ZFP2
8110478,chr5,+,178300829,178326040,ZNF454
8110486,chr5,+,178383449,178393993,DKFZp686E2433
8110491,chr5,+,178420212,178440297,ZNF354C
8110499,chr5,+,178919337,178969625,RUFY1
8110522,chr5,+,179058535,179091245,CANX
8110546,chr5,+,179153591,179156119,MAML1
8110562,chr5,+,179153591,179156119,LTC4S
8110569,chr5,+,179180447,179197683,SQSTM1
8110587,chr5,+,179804114,179804218,---
8110589,chr5,+,179854022,179937959,CNOT6
8110604,chr5,+,180089191,180089338,---
8110620,chr5,+,180348506,180366333,BTNL3
8110629,chr5,+,180366886,180366990,---
8110631,chr5,+,180399971,180416775,BTNL9
8110647,chr5,+,180514548,180515496,OR2V2
8110649,chr5,+,180583327,180595411,TRIM41
8110666,chr5,+,180615325,180617186,---
8110668,chr5,+,180661574,180661677,---
8110674,chr5,-,197201,197312,---
8110676,chr5,-,249983,254526,FLJ44896
8110678,chr5,-,257874,271297,CCDC127
8110681,chr5,-,495025,496258,LOC116349
8110685,chr5,-,523625,526178,LOC25845
8110688,chr5,-,526333,577549,SLC9A3
8110706,chr5,-,653126,655623,---
8110708,chr5,-,712976,746510,TPPP
8110721,chr5,-,848719,903720,ZDHHC11
8110734,chr5,-,916850,945939,BRD9
8110755,chr5,-,1103488,1165172,SLC12A7
8110783,chr5,-,1306286,1348162,TERT
8110803,chr5,-,1370999,1398002,CLPTM1L
8110821,chr5,-,1445909,1498538,SLC6A3
8110841,chr5,-,1514541,1577076,LPCAT1
8110861,chr5,-,1851498,1852956,MRPL36
8110865,chr5,-,1930540,1935880,IRX4
8110872,chr5,-,2799280,2804769,IRX2
8110882,chr5,-,6365118,6390393,FLJ33360
8110886,chr5,-,6425038,6431639,MED10
8110894,chr5,-,6652351,6686157,NSUN2
8110914,chr5,-,6901290,6901575,---
8110916,chr5,-,7352486,7354545,LOC442132
8110920,chr5,-,7912517,7921283,FASTKD3
8110928,chr5,-,8672216,8672285,---
8110930,chr5,-,8673499,8673566,---
8110932,chr5,-,9088137,9599233,SEMA5A
8110960,chr5,-,9682108,9683463,TAS2R1
8110966,chr5,-,10279437,10303014,FAM173B
8110971,chr5,-,10330706,10361168,CMBL
8110980,chr5,-,10345152,10345260,---
8110982,chr5,-,10732341,10814387,DAP
8110990,chr5,-,11024951,11957110,CTNND2
8111017,chr5,-,12350510,12350615,---
8111019,chr5,-,13743436,13997589,DNAH5
8111101,chr5,-,14762018,14924876,ANKH
8111118,chr5,-,15163894,15164029,---
8111122,chr5,-,16086374,16086464,---
8111124,chr5,-,16120473,16232897,Mar-11
8111127,chr5,-,16120473,16232897,Mar-11
8111129,chr5,-,16504627,16518894,ZNF622
8111136,chr5,-,16526146,16670118,FAM134B
8111151,chr5,-,16676112,16676204,---
8111153,chr5,-,16715015,16989385,MYO10
8111197,chr5,-,16994951,16995060,---
8111201,chr5,-,17210100,17210182,---
8111203,chr5,-,17269439,17270130,FLJ34047
8111210,chr5,-,17406819,17407733,---
8111218,chr5,-,18994013,18994279,---
8111220,chr5,-,19508897,20024096,CDH18
8111234,chr5,-,21786730,22889488,CDH12
8111251,chr5,-,24008052,24008153,---
8111253,chr5,-,24030367,24030469,---
8111255,chr5,-,24522966,24680668,CDH10
8111269,chr5,-,25737082,25737188,---
8111271,chr5,-,26916465,27074446,CDH9
8111286,chr5,-,31436365,31564970,RNASEN
8111327,chr5,-,31631428,31631533,---
8111331,chr5,-,32160580,32210182,GOLPH3
8111339,chr5,-,32262867,32348871,MTMR12
8111358,chr5,-,32270628,32270738,---
8111360,chr5,-,32390212,32480601,ZFR
8111385,chr5,-,33313723,33313816,---
8111387,chr5,-,33563042,33928054,ADAMTS12
8111415,chr5,-,33923917,33924024,---
8111417,chr5,-,33980477,34020537,SLC45A2
8111430,chr5,-,34023656,34043963,AMACR
8111443,chr5,-,34053719,34079074,C1QTNF3
8111457,chr5,-,34944033,34954139,RAD1
8111474,chr5,-,35033962,35083833,AGXT2
8111490,chr5,-,35099986,35266334,PRLR
8111506,chr5,-,35940154,35974638,CAPSL
8111512,chr5,-,35988966,36027256,UGT3A1
8111524,chr5,-,36070880,36102741,UGT3A2
8111533,chr5,-,36139170,36187772,LMBRD2
8111552,chr5,-,36228450,36278015,C5orf33
8111569,chr5,-,36284861,36337768,RANBP3L
8111584,chr5,-,37142086,37285287,C5orf42
8111627,chr5,-,37282031,37282338,---
8111629,chr5,-,37327697,37406954,NUP155
8111668,chr5,-,37736189,37736296,---
8111670,chr5,-,37851509,37875539,GDNF
8111677,chr5,-,38510821,38631264,LIFR
8111698,chr5,-,38973779,39110258,RICTOR
8111739,chr5,-,39141113,39255424,FYB
8111757,chr5,-,39320134,39400412,C9
8111772,chr5,-,39407536,39461092,DAB2
8111788,chr5,-,40747434,40791829,TTC33
8111796,chr5,-,40795237,40834054,PRKAA1
8111812,chr5,-,40825935,40826063,---
8111814,chr5,-,40867186,40871144,RPL37
8111821,chr5,-,41033878,41107201,FLJ40243
8111864,chr5,-,41178092,41297297,C6
8111887,chr5,-,41342804,41546487,PLCXD3
8111892,chr5,-,41765925,41906315,OXCT1
8111913,chr5,-,41999726,41999828,---
8111915,chr5,-,42836578,42844212,SEPP1
8111922,chr5,-,43050281,43054583,LOC648987
8111925,chr5,-,43074939,43076204,C5orf39
8111930,chr5,-,43101046,43102830,hCG_2039148
8111932,chr5,-,43417356,43448245,CCL28
8111941,chr5,-,43325249,43349352,HMGCS1
8111952,chr5,-,43480110,43519695,C5orf28
8111960,chr5,-,43522560,43550892,C5orf34
8111989,chr5,-,43702623,43703091,LOC283412
8111991,chr5,-,44102482,44102590,---
8111993,chr5,-,44340830,44424623,FGF10
8111998,chr5,-,45295108,45731977,HCN1
8112007,chr5,-,49727789,49772991,EMB
8112016,chr5,-,50499131,50499238,---
8112020,chr5,-,52429651,52441355,MOCS2
8112033,chr5,-,53216370,53642160,ARL15
8112041,chr5,-,53243612,53243710,---
8112043,chr5,-,53379594,53379895,---
8112045,chr5,-,54309452,54317171,ESM1
8112053,chr5,-,54444579,54504760,CDC20B
8112072,chr5,-,54562739,54565182,CCNO
8112081,chr5,-,54587829,54639278,DHX29
8112107,chr5,-,54756441,54866554,PPAP2A
8112121,chr5,-,54957432,55043920,SLC38A9
8112139,chr5,-,55272450,55326520,IL6ST
8112157,chr5,-,55332103,55332206,---
8112159,chr5,-,55431263,55564943,ANKRD55
8112174,chr5,-,55591916,55592030,---
8112178,chr5,-,55796332,55797857,---
8112180,chr5,-,55836218,55836656,LOC441073
8112182,chr5,-,56267254,56283775,MIER3
8112196,chr5,-,56500691,56500793,---
8112198,chr5,-,56811599,56814393,ACTBL2
8112202,chr5,-,57785566,57791670,PLK2
8112220,chr5,-,58306241,59819647,PDE4D
8112256,chr5,-,58554550,58554704,---
8112258,chr5,-,59635630,59635735,---
8112260,chr5,-,59928496,60031750,DEPDC1B
8112274,chr5,-,60083372,60175858,ELOVL7
8112285,chr5,-,60205415,60276662,ERCC8
8112302,chr5,-,60489292,60494059,C5orf43
8112306,chr5,-,60542155,60542580,LOC57399
8112310,chr5,-,60995728,60995827,---
8112312,chr5,-,61720153,61735513,DIMT1L
8112329,chr5,-,61865237,61865375,---
